instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,timestamp,sin_hour,cos_hour,sin_month,cos_month
5150,2011-08-07,3,0,8,11,0,0,0,1,0.82,0.8333,0.63,0.0,269,2011-08-07 11:00:00,0.258819045102521,-0.9659258262890682,-0.4999999999999998,-0.8660254037844388
5151,2011-08-07,3,0,8,12,0,0,0,1,0.9,0.8485,0.42,0.2985,370,2011-08-07 12:00:00,1.2246467991473532e-16,-1.0,-0.4999999999999998,-0.8660254037844388
5152,2011-08-07,3,0,8,13,0,0,0,1,0.9,0.8485,0.42,0.2985,324,2011-08-07 13:00:00,-0.2588190451025208,-0.9659258262890683,-0.4999999999999998,-0.8660254037844388
5153,2011-08-07,3,0,8,14,0,0,0,1,0.86,0.803,0.47,0.194,322,2011-08-07 14:00:00,-0.4999999999999998,-0.8660254037844388,-0.4999999999999998,-0.8660254037844388
5154,2011-08-07,3,0,8,15,0,0,0,3,0.72,0.697,0.74,0.2985,326,2011-08-07 15:00:00,-0.7071067811865471,-0.7071067811865479,-0.4999999999999998,-0.8660254037844388
5155,2011-08-07,3,0,8,16,0,0,0,3,0.72,0.697,0.74,0.2985,193,2011-08-07 16:00:00,-0.8660254037844384,-0.5000000000000004,-0.4999999999999998,-0.8660254037844388
5156,2011-08-07,3,0,8,17,0,0,0,3,0.74,0.7121,0.74,0.6418,194,2011-08-07 17:00:00,-0.9659258262890683,-0.25881904510252063,-0.4999999999999998,-0.8660254037844388
5157,2011-08-07,3,0,8,18,0,0,0,1,0.72,0.697,0.74,0.0896,229,2011-08-07 18:00:00,-1.0,-1.8369701987210297e-16,-0.4999999999999998,-0.8660254037844388
5158,2011-08-07,3,0,8,19,0,0,0,1,0.72,0.697,0.79,0.1642,228,2011-08-07 19:00:00,-0.9659258262890684,0.2588190451025203,-0.4999999999999998,-0.8660254037844388
5159,2011-08-07,3,0,8,20,0,0,0,1,0.72,0.7121,0.84,0.1343,183,2011-08-07 20:00:00,-0.8660254037844386,0.5000000000000001,-0.4999999999999998,-0.8660254037844388
5160,2011-08-07,3,0,8,21,0,0,0,1,0.72,0.7121,0.84,0.1045,136,2011-08-07 21:00:00,-0.7071067811865477,0.7071067811865474,-0.4999999999999998,-0.8660254037844388
5161,2011-08-07,3,0,8,22,0,0,0,1,0.7,0.6667,0.89,0.194,103,2011-08-07 22:00:00,-0.5000000000000004,0.8660254037844384,-0.4999999999999998,-0.8660254037844388
5162,2011-08-07,3,0,8,23,0,0,0,1,0.7,0.6667,0.79,0.1045,55,2011-08-07 23:00:00,-0.25881904510252157,0.9659258262890681,-0.4999999999999998,-0.8660254037844388
5163,2011-08-08,3,0,8,0,0,1,1,1,0.7,0.6667,0.79,0.1045,30,2011-08-08 00:00:00,0.0,1.0,-0.4999999999999998,-0.8660254037844388
5164,2011-08-08,3,0,8,1,0,1,1,1,0.68,0.6364,0.83,0.1343,12,2011-08-08 01:00:00,0.25881904510252074,0.9659258262890683,-0.4999999999999998,-0.8660254037844388
5165,2011-08-08,3,0,8,2,0,1,1,1,0.66,0.5909,0.89,0.0,7,2011-08-08 02:00:00,0.49999999999999994,0.8660254037844387,-0.4999999999999998,-0.8660254037844388
5166,2011-08-08,3,0,8,3,0,1,1,1,0.66,0.5909,0.89,0.0,1,2011-08-08 03:00:00,0.7071067811865475,0.7071067811865476,-0.4999999999999998,-0.8660254037844388
5167,2011-08-08,3,0,8,4,0,1,1,1,0.66,0.5909,0.89,0.1045,10,2011-08-08 04:00:00,0.8660254037844386,0.5000000000000001,-0.4999999999999998,-0.8660254037844388
5168,2011-08-08,3,0,8,5,0,1,1,1,0.7,0.6667,0.79,0.0896,15,2011-08-08 05:00:00,0.9659258262890683,0.25881904510252074,-0.4999999999999998,-0.8660254037844388
5169,2011-08-08,3,0,8,6,0,1,1,1,0.7,0.6515,0.65,0.2836,95,2011-08-08 06:00:00,1.0,6.123233995736766e-17,-0.4999999999999998,-0.8660254037844388
5170,2011-08-08,3,0,8,7,0,1,1,1,0.72,0.6818,0.62,0.2985,267,2011-08-08 07:00:00,0.9659258262890683,-0.25881904510252063,-0.4999999999999998,-0.8660254037844388
5171,2011-08-08,3,0,8,8,0,1,1,1,0.74,0.6818,0.58,0.3284,349,2011-08-08 08:00:00,0.8660254037844387,-0.49999999999999983,-0.4999999999999998,-0.8660254037844388
5172,2011-08-08,3,0,8,9,0,1,1,1,0.76,0.697,0.55,0.3881,183,2011-08-08 09:00:00,0.7071067811865476,-0.7071067811865475,-0.4999999999999998,-0.8660254037844388
5173,2011-08-08,3,0,8,10,0,1,1,1,0.8,0.7424,0.52,0.3881,124,2011-08-08 10:00:00,0.49999999999999994,-0.8660254037844387,-0.4999999999999998,-0.8660254037844388
5174,2011-08-08,3,0,8,11,0,1,1,1,0.82,0.7424,0.48,0.3582,179,2011-08-08 11:00:00,0.258819045102521,-0.9659258262890682,-0.4999999999999998,-0.8660254037844388
5175,2011-08-08,3,0,8,12,0,1,1,1,0.82,0.7576,0.46,0.2537,182,2011-08-08 12:00:00,1.2246467991473532e-16,-1.0,-0.4999999999999998,-0.8660254037844388
5176,2011-08-08,3,0,8,13,0,1,1,1,0.84,0.7576,0.44,0.2985,151,2011-08-08 13:00:00,-0.2588190451025208,-0.9659258262890683,-0.4999999999999998,-0.8660254037844388
5177,2011-08-08,3,0,8,14,0,1,1,1,0.82,0.7424,0.43,0.2985,150,2011-08-08 14:00:00,-0.4999999999999998,-0.8660254037844388,-0.4999999999999998,-0.8660254037844388
5178,2011-08-08,3,0,8,15,0,1,1,1,0.84,0.7576,0.41,0.2985,126,2011-08-08 15:00:00,-0.7071067811865471,-0.7071067811865479,-0.4999999999999998,-0.8660254037844388
5179,2011-08-08,3,0,8,16,0,1,1,1,0.86,0.7727,0.39,0.2836,282,2011-08-08 16:00:00,-0.8660254037844384,-0.5000000000000004,-0.4999999999999998,-0.8660254037844388
5180,2011-08-08,3,0,8,17,0,1,1,1,0.86,0.7727,0.39,0.1642,527,2011-08-08 17:00:00,-0.9659258262890683,-0.25881904510252063,-0.4999999999999998,-0.8660254037844388
5181,2011-08-08,3,0,8,18,0,1,1,1,0.84,0.7576,0.41,0.1343,529,2011-08-08 18:00:00,-1.0,-1.8369701987210297e-16,-0.4999999999999998,-0.8660254037844388
5182,2011-08-08,3,0,8,19,0,1,1,1,0.82,0.7424,0.43,0.1045,416,2011-08-08 19:00:00,-0.9659258262890684,0.2588190451025203,-0.4999999999999998,-0.8660254037844388
5183,2011-08-08,3,0,8,20,0,1,1,1,0.8,0.7576,0.55,0.0,286,2011-08-08 20:00:00,-0.8660254037844386,0.5000000000000001,-0.4999999999999998,-0.8660254037844388
5184,2011-08-08,3,0,8,21,0,1,1,1,0.76,0.7121,0.58,0.0896,186,2011-08-08 21:00:00,-0.7071067811865477,0.7071067811865474,-0.4999999999999998,-0.8660254037844388
5185,2011-08-08,3,0,8,22,0,1,1,1,0.76,0.7121,0.58,0.1045,147,2011-08-08 22:00:00,-0.5000000000000004,0.8660254037844384,-0.4999999999999998,-0.8660254037844388
5186,2011-08-08,3,0,8,23,0,1,1,1,0.74,0.697,0.66,0.1045,72,2011-08-08 23:00:00,-0.25881904510252157,0.9659258262890681,-0.4999999999999998,-0.8660254037844388
5187,2011-08-09,3,0,8,0,0,2,1,1,0.72,0.697,0.79,0.1343,35,2011-08-09 00:00:00,0.0,1.0,-0.4999999999999998,-0.8660254037844388
5188,2011-08-09,3,0,8,1,0,2,1,1,0.72,0.6818,0.66,0.0,14,2011-08-09 01:00:00,0.25881904510252074,0.9659258262890683,-0.4999999999999998,-0.8660254037844388
5189,2011-08-09,3,0,8,2,0,2,1,1,0.72,0.6818,0.7,0.0,12,2011-08-09 02:00:00,0.49999999999999994,0.8660254037844387,-0.4999999999999998,-0.8660254037844388
5190,2011-08-09,3,0,8,3,0,2,1,1,0.72,0.6818,0.62,0.0,3,2011-08-09 03:00:00,0.7071067811865475,0.7071067811865476,-0.4999999999999998,-0.8660254037844388
5191,2011-08-09,3,0,8,4,0,2,1,1,0.7,0.6667,0.74,0.0,7,2011-08-09 04:00:00,0.8660254037844386,0.5000000000000001,-0.4999999999999998,-0.8660254037844388
5192,2011-08-09,3,0,8,5,0,2,1,1,0.7,0.6515,0.65,0.0896,30,2011-08-09 05:00:00,0.9659258262890683,0.25881904510252074,-0.4999999999999998,-0.8660254037844388
5193,2011-08-09,3,0,8,6,0,2,1,1,0.72,0.6667,0.64,0.0,101,2011-08-09 06:00:00,1.0,6.123233995736766e-17,-0.4999999999999998,-0.8660254037844388
5194,2011-08-09,3,0,8,7,0,2,1,1,0.72,0.697,0.74,0.1045,343,2011-08-09 07:00:00,0.9659258262890683,-0.25881904510252063,-0.4999999999999998,-0.8660254037844388
5195,2011-08-09,3,0,8,8,0,2,1,1,0.74,0.697,0.66,0.0,392,2011-08-09 08:00:00,0.8660254037844387,-0.49999999999999983,-0.4999999999999998,-0.8660254037844388
5196,2011-08-09,3,0,8,9,0,2,1,2,0.78,0.7424,0.62,0.1343,175,2011-08-09 09:00:00,0.7071067811865476,-0.7071067811865475,-0.4999999999999998,-0.8660254037844388
5197,2011-08-09,3,0,8,10,0,2,1,2,0.8,0.7727,0.59,0.2239,144,2011-08-09 10:00:00,0.49999999999999994,-0.8660254037844387,-0.4999999999999998,-0.8660254037844388
5198,2011-08-09,3,0,8,11,0,2,1,1,0.8,0.7727,0.59,0.2239,149,2011-08-09 11:00:00,0.258819045102521,-0.9659258262890682,-0.4999999999999998,-0.8660254037844388
5199,2011-08-09,3,0,8,12,0,2,1,1,0.82,0.7879,0.56,0.194,185,2011-08-09 12:00:00,1.2246467991473532e-16,-1.0,-0.4999999999999998,-0.8660254037844388
5200,2011-08-09,3,0,8,13,0,2,1,1,0.84,0.7879,0.49,0.1642,175,2011-08-09 13:00:00,-0.2588190451025208,-0.9659258262890683,-0.4999999999999998,-0.8660254037844388
5201,2011-08-09,3,0,8,14,0,2,1,1,0.86,0.7879,0.44,0.2836,148,2011-08-09 14:00:00,-0.4999999999999998,-0.8660254037844388,-0.4999999999999998,-0.8660254037844388
5202,2011-08-09,3,0,8,15,0,2,1,1,0.86,0.7727,0.39,0.2836,164,2011-08-09 15:00:00,-0.7071067811865471,-0.7071067811865479,-0.4999999999999998,-0.8660254037844388
5203,2011-08-09,3,0,8,16,0,2,1,1,0.86,0.7727,0.39,0.2985,285,2011-08-09 16:00:00,-0.8660254037844384,-0.5000000000000004,-0.4999999999999998,-0.8660254037844388
5204,2011-08-09,3,0,8,17,0,2,1,1,0.8,0.7576,0.55,0.1642,532,2011-08-09 17:00:00,-0.9659258262890683,-0.25881904510252063,-0.4999999999999998,-0.8660254037844388
5205,2011-08-09,3,0,8,18,0,2,1,1,0.8,0.7576,0.55,0.194,585,2011-08-09 18:00:00,-1.0,-1.8369701987210297e-16,-0.4999999999999998,-0.8660254037844388
5206,2011-08-09,3,0,8,19,0,2,1,1,0.8,0.7424,0.49,0.1045,371,2011-08-09 19:00:00,-0.9659258262890684,0.2588190451025203,-0.4999999999999998,-0.8660254037844388
5207,2011-08-09,3,0,8,20,0,2,1,1,0.8,0.7273,0.43,0.194,292,2011-08-09 20:00:00,-0.8660254037844386,0.5000000000000001,-0.4999999999999998,-0.8660254037844388
5208,2011-08-09,3,0,8,21,0,2,1,1,0.78,0.697,0.46,0.2537,230,2011-08-09 21:00:00,-0.7071067811865477,0.7071067811865474,-0.4999999999999998,-0.8660254037844388
5209,2011-08-09,3,0,8,22,0,2,1,1,0.78,0.697,0.46,0.2985,155,2011-08-09 22:00:00,-0.5000000000000004,0.8660254037844384,-0.4999999999999998,-0.8660254037844388
5210,2011-08-09,3,0,8,23,0,2,1,1,0.76,0.6818,0.48,0.2836,75,2011-08-09 23:00:00,-0.25881904510252157,0.9659258262890681,-0.4999999999999998,-0.8660254037844388
5211,2011-08-10,3,0,8,0,0,3,1,1,0.74,0.6667,0.51,0.2239,37,2011-08-10 00:00:00,0.0,1.0,-0.4999999999999998,-0.8660254037844388
5212,2011-08-10,3,0,8,1,0,3,1,1,0.72,0.6667,0.54,0.194,17,2011-08-10 01:00:00,0.25881904510252074,0.9659258262890683,-0.4999999999999998,-0.8660254037844388
5213,2011-08-10,3,0,8,2,0,3,1,1,0.72,0.6667,0.54,0.1642,11,2011-08-10 02:00:00,0.49999999999999994,0.8660254037844387,-0.4999999999999998,-0.8660254037844388
5214,2011-08-10,3,0,8,3,0,3,1,1,0.7,0.6515,0.58,0.1642,4,2011-08-10 03:00:00,0.7071067811865475,0.7071067811865476,-0.4999999999999998,-0.8660254037844388
5215,2011-08-10,3,0,8,4,0,3,1,1,0.7,0.6515,0.54,0.1343,5,2011-08-10 04:00:00,0.8660254037844386,0.5000000000000001,-0.4999999999999998,-0.8660254037844388
5216,2011-08-10,3,0,8,5,0,3,1,1,0.68,0.6364,0.61,0.0896,32,2011-08-10 05:00:00,0.9659258262890683,0.25881904510252074,-0.4999999999999998,-0.8660254037844388
5217,2011-08-10,3,0,8,6,0,3,1,1,0.68,0.6364,0.61,0.0,119,2011-08-10 06:00:00,1.0,6.123233995736766e-17,-0.4999999999999998,-0.8660254037844388
5218,2011-08-10,3,0,8,7,0,3,1,1,0.7,0.6515,0.58,0.0896,305,2011-08-10 07:00:00,0.9659258262890683,-0.25881904510252063,-0.4999999999999998,-0.8660254037844388
5219,2011-08-10,3,0,8,8,0,3,1,1,0.74,0.6667,0.51,0.194,399,2011-08-10 08:00:00,0.8660254037844387,-0.49999999999999983,-0.4999999999999998,-0.8660254037844388
5220,2011-08-10,3,0,8,9,0,3,1,1,0.76,0.6818,0.48,0.2239,180,2011-08-10 09:00:00,0.7071067811865476,-0.7071067811865475,-0.4999999999999998,-0.8660254037844388
5221,2011-08-10,3,0,8,10,0,3,1,1,0.8,0.7273,0.43,0.2239,113,2011-08-10 10:00:00,0.49999999999999994,-0.8660254037844387,-0.4999999999999998,-0.8660254037844388
5222,2011-08-10,3,0,8,11,0,3,1,1,0.8,0.7121,0.41,0.3881,149,2011-08-10 11:00:00,0.258819045102521,-0.9659258262890682,-0.4999999999999998,-0.8660254037844388
5223,2011-08-10,3,0,8,12,0,3,1,1,0.82,0.7273,0.38,0.2985,240,2011-08-10 12:00:00,1.2246467991473532e-16,-1.0,-0.4999999999999998,-0.8660254037844388
5224,2011-08-10,3,0,8,13,0,3,1,1,0.82,0.7273,0.38,0.2836,191,2011-08-10 13:00:00,-0.2588190451025208,-0.9659258262890683,-0.4999999999999998,-0.8660254037844388
5225,2011-08-10,3,0,8,14,0,3,1,1,0.84,0.7273,0.34,0.3284,178,2011-08-10 14:00:00,-0.4999999999999998,-0.8660254037844388,-0.4999999999999998,-0.8660254037844388
5226,2011-08-10,3,0,8,15,0,3,1,1,0.86,0.7424,0.3,0.3284,194,2011-08-10 15:00:00,-0.7071067811865471,-0.7071067811865479,-0.4999999999999998,-0.8660254037844388
5227,2011-08-10,3,0,8,16,0,3,1,1,0.86,0.7424,0.26,0.2985,282,2011-08-10 16:00:00,-0.8660254037844384,-0.5000000000000004,-0.4999999999999998,-0.8660254037844388
5228,2011-08-10,3,0,8,17,0,3,1,1,0.84,0.7121,0.26,0.2985,584,2011-08-10 17:00:00,-0.9659258262890683,-0.25881904510252063,-0.4999999999999998,-0.8660254037844388
5229,2011-08-10,3,0,8,18,0,3,1,1,0.82,0.7121,0.28,0.2985,559,2011-08-10 18:00:00,-1.0,-1.8369701987210297e-16,-0.4999999999999998,-0.8660254037844388
5230,2011-08-10,3,0,8,19,0,3,1,1,0.8,0.697,0.26,0.2537,413,2011-08-10 19:00:00,-0.9659258262890684,0.2588190451025203,-0.4999999999999998,-0.8660254037844388
5231,2011-08-10,3,0,8,20,0,3,1,1,0.76,0.6667,0.31,0.1343,312,2011-08-10 20:00:00,-0.8660254037844386,0.5000000000000001,-0.4999999999999998,-0.8660254037844388
5232,2011-08-10,3,0,8,21,0,3,1,1,0.76,0.6667,0.33,0.1045,209,2011-08-10 21:00:00,-0.7071067811865477,0.7071067811865474,-0.4999999999999998,-0.8660254037844388
5233,2011-08-10,3,0,8,22,0,3,1,1,0.74,0.6515,0.37,0.0,139,2011-08-10 22:00:00,-0.5000000000000004,0.8660254037844384,-0.4999999999999998,-0.8660254037844388
5234,2011-08-10,3,0,8,23,0,3,1,1,0.74,0.6515,0.37,0.0896,108,2011-08-10 23:00:00,-0.25881904510252157,0.9659258262890681,-0.4999999999999998,-0.8660254037844388
5235,2011-08-11,3,0,8,0,0,4,1,1,0.7,0.6364,0.45,0.1045,46,2011-08-11 00:00:00,0.0,1.0,-0.4999999999999998,-0.8660254037844388
5236,2011-08-11,3,0,8,1,0,4,1,1,0.7,0.6364,0.45,0.1343,26,2011-08-11 01:00:00,0.25881904510252074,0.9659258262890683,-0.4999999999999998,-0.8660254037844388
5237,2011-08-11,3,0,8,2,0,4,1,1,0.66,0.6212,0.54,0.1343,11,2011-08-11 02:00:00,0.49999999999999994,0.8660254037844387,-0.4999999999999998,-0.8660254037844388
5238,2011-08-11,3,0,8,3,0,4,1,1,0.64,0.6212,0.57,0.1343,9,2011-08-11 03:00:00,0.7071067811865475,0.7071067811865476,-0.4999999999999998,-0.8660254037844388
5239,2011-08-11,3,0,8,4,0,4,1,1,0.64,0.6212,0.57,0.1642,5,2011-08-11 04:00:00,0.8660254037844386,0.5000000000000001,-0.4999999999999998,-0.8660254037844388
5240,2011-08-11,3,0,8,5,0,4,1,1,0.64,0.6212,0.61,0.194,25,2011-08-11 05:00:00,0.9659258262890683,0.25881904510252074,-0.4999999999999998,-0.8660254037844388
5241,2011-08-11,3,0,8,6,0,4,1,1,0.62,0.6061,0.65,0.1642,106,2011-08-11 06:00:00,1.0,6.123233995736766e-17,-0.4999999999999998,-0.8660254037844388
5242,2011-08-11,3,0,8,7,0,4,1,1,0.66,0.6212,0.54,0.1343,307,2011-08-11 07:00:00,0.9659258262890683,-0.25881904510252063,-0.4999999999999998,-0.8660254037844388
5243,2011-08-11,3,0,8,8,0,4,1,1,0.7,0.6364,0.45,0.1642,390,2011-08-11 08:00:00,0.8660254037844387,-0.49999999999999983,-0.4999999999999998,-0.8660254037844388
5244,2011-08-11,3,0,8,9,0,4,1,1,0.72,0.6515,0.39,0.2239,197,2011-08-11 09:00:00,0.7071067811865476,-0.7071067811865475,-0.4999999999999998,-0.8660254037844388
5245,2011-08-11,3,0,8,10,0,4,1,1,0.74,0.6515,0.37,0.2537,132,2011-08-11 10:00:00,0.49999999999999994,-0.8660254037844387,-0.4999999999999998,-0.8660254037844388
5246,2011-08-11,3,0,8,11,0,4,1,1,0.76,0.6667,0.35,0.2537,187,2011-08-11 11:00:00,0.258819045102521,-0.9659258262890682,-0.4999999999999998,-0.8660254037844388
5247,2011-08-11,3,0,8,12,0,4,1,1,0.78,0.6818,0.31,0.2537,214,2011-08-11 12:00:00,1.2246467991473532e-16,-1.0,-0.4999999999999998,-0.8660254037844388
5248,2011-08-11,3,0,8,13,0,4,1,1,0.76,0.6667,0.31,0.2239,217,2011-08-11 13:00:00,-0.2588190451025208,-0.9659258262890683,-0.4999999999999998,-0.8660254037844388
5249,2011-08-11,3,0,8,14,0,4,1,1,0.8,0.697,0.29,0.0,142,2011-08-11 14:00:00,-0.4999999999999998,-0.8660254037844388,-0.4999999999999998,-0.8660254037844388
5250,2011-08-11,3,0,8,15,0,4,1,1,0.8,0.697,0.29,0.2985,178,2011-08-11 15:00:00,-0.7071067811865471,-0.7071067811865479,-0.4999999999999998,-0.8660254037844388
5251,2011-08-11,3,0,8,16,0,4,1,1,0.8,0.697,0.27,0.194,298,2011-08-11 16:00:00,-0.8660254037844384,-0.5000000000000004,-0.4999999999999998,-0.8660254037844388
5252,2011-08-11,3,0,8,17,0,4,1,1,0.8,0.697,0.29,0.2537,582,2011-08-11 17:00:00,-0.9659258262890683,-0.25881904510252063,-0.4999999999999998,-0.8660254037844388
5253,2011-08-11,3,0,8,18,0,4,1,1,0.78,0.6818,0.29,0.0896,571,2011-08-11 18:00:00,-1.0,-1.8369701987210297e-16,-0.4999999999999998,-0.8660254037844388
5254,2011-08-11,3,0,8,19,0,4,1,1,0.74,0.6515,0.35,0.194,371,2011-08-11 19:00:00,-0.9659258262890684,0.2588190451025203,-0.4999999999999998,-0.8660254037844388
5255,2011-08-11,3,0,8,20,0,4,1,1,0.72,0.6515,0.37,0.1343,288,2011-08-11 20:00:00,-0.8660254037844386,0.5000000000000001,-0.4999999999999998,-0.8660254037844388
5256,2011-08-11,3,0,8,21,0,4,1,1,0.7,0.6515,0.48,0.0896,206,2011-08-11 21:00:00,-0.7071067811865477,0.7071067811865474,-0.4999999999999998,-0.8660254037844388
5257,2011-08-11,3,0,8,22,0,4,1,1,0.7,0.6515,0.48,0.0,157,2011-08-11 22:00:00,-0.5000000000000004,0.8660254037844384,-0.4999999999999998,-0.8660254037844388
5258,2011-08-11,3,0,8,23,0,4,1,1,0.66,0.6212,0.5,0.1642,127,2011-08-11 23:00:00,-0.25881904510252157,0.9659258262890681,-0.4999999999999998,-0.8660254037844388
5259,2011-08-12,3,0,8,0,0,5,1,1,0.64,0.6212,0.53,0.1642,65,2011-08-12 00:00:00,0.0,1.0,-0.4999999999999998,-0.8660254037844388
5260,2011-08-12,3,0,8,1,0,5,1,1,0.64,0.6212,0.53,0.1343,23,2011-08-12 01:00:00,0.25881904510252074,0.9659258262890683,-0.4999999999999998,-0.8660254037844388
5261,2011-08-12,3,0,8,2,0,5,1,1,0.62,0.6212,0.57,0.194,15,2011-08-12 02:00:00,0.49999999999999994,0.8660254037844387,-0.4999999999999998,-0.8660254037844388
5262,2011-08-12,3,0,8,3,0,5,1,1,0.62,0.6212,0.53,0.1642,9,2011-08-12 03:00:00,0.7071067811865475,0.7071067811865476,-0.4999999999999998,-0.8660254037844388
5263,2011-08-12,3,0,8,4,0,5,1,1,0.62,0.6212,0.53,0.1343,5,2011-08-12 04:00:00,0.8660254037844386,0.5000000000000001,-0.4999999999999998,-0.8660254037844388
5264,2011-08-12,3,0,8,5,0,5,1,1,0.6,0.6212,0.56,0.1343,26,2011-08-12 05:00:00,0.9659258262890683,0.25881904510252074,-0.4999999999999998,-0.8660254037844388
5265,2011-08-12,3,0,8,6,0,5,1,1,0.62,0.6212,0.5,0.1343,76,2011-08-12 06:00:00,1.0,6.123233995736766e-17,-0.4999999999999998,-0.8660254037844388
5266,2011-08-12,3,0,8,7,0,5,1,1,0.64,0.6212,0.44,0.1642,264,2011-08-12 07:00:00,0.9659258262890683,-0.25881904510252063,-0.4999999999999998,-0.8660254037844388
5267,2011-08-12,3,0,8,8,0,5,1,1,0.68,0.6364,0.39,0.2239,426,2011-08-12 08:00:00,0.8660254037844387,-0.49999999999999983,-0.4999999999999998,-0.8660254037844388
5268,2011-08-12,3,0,8,9,0,5,1,1,0.72,0.6515,0.34,0.1343,205,2011-08-12 09:00:00,0.7071067811865476,-0.7071067811865475,-0.4999999999999998,-0.8660254037844388
5269,2011-08-12,3,0,8,10,0,5,1,1,0.74,0.6515,0.33,0.1045,130,2011-08-12 10:00:00,0.49999999999999994,-0.8660254037844387,-0.4999999999999998,-0.8660254037844388
5270,2011-08-12,3,0,8,11,0,5,1,1,0.76,0.6667,0.29,0.0,156,2011-08-12 11:00:00,0.258819045102521,-0.9659258262890682,-0.4999999999999998,-0.8660254037844388
5271,2011-08-12,3,0,8,12,0,5,1,1,0.8,0.697,0.27,0.0,222,2011-08-12 12:00:00,1.2246467991473532e-16,-1.0,-0.4999999999999998,-0.8660254037844388
5272,2011-08-12,3,0,8,13,0,5,1,1,0.78,0.6818,0.29,0.0896,253,2011-08-12 13:00:00,-0.2588190451025208,-0.9659258262890683,-0.4999999999999998,-0.8660254037844388
5273,2011-08-12,3,0,8,14,0,5,1,1,0.8,0.697,0.29,0.194,186,2011-08-12 14:00:00,-0.4999999999999998,-0.8660254037844388,-0.4999999999999998,-0.8660254037844388
5274,2011-08-12,3,0,8,15,0,5,1,1,0.8,0.697,0.29,0.1642,249,2011-08-12 15:00:00,-0.7071067811865471,-0.7071067811865479,-0.4999999999999998,-0.8660254037844388
5275,2011-08-12,3,0,8,16,0,5,1,1,0.82,0.7121,0.28,0.0,334,2011-08-12 16:00:00,-0.8660254037844384,-0.5000000000000004,-0.4999999999999998,-0.8660254037844388
5276,2011-08-12,3,0,8,17,0,5,1,1,0.82,0.7121,0.26,0.0,516,2011-08-12 17:00:00,-0.9659258262890683,-0.25881904510252063,-0.4999999999999998,-0.8660254037844388
5277,2011-08-12,3,0,8,18,0,5,1,1,0.76,0.6818,0.4,0.2985,465,2011-08-12 18:00:00,-1.0,-1.8369701987210297e-16,-0.4999999999999998,-0.8660254037844388
5278,2011-08-12,3,0,8,19,0,5,1,1,0.74,0.6667,0.42,0.2239,385,2011-08-12 19:00:00,-0.9659258262890684,0.2588190451025203,-0.4999999999999998,-0.8660254037844388
5279,2011-08-12,3,0,8,20,0,5,1,1,0.72,0.6515,0.42,0.2239,287,2011-08-12 20:00:00,-0.8660254037844386,0.5000000000000001,-0.4999999999999998,-0.8660254037844388
5280,2011-08-12,3,0,8,21,0,5,1,1,0.7,0.6515,0.48,0.1343,226,2011-08-12 21:00:00,-0.7071067811865477,0.7071067811865474,-0.4999999999999998,-0.8660254037844388
5281,2011-08-12,3,0,8,22,0,5,1,1,0.68,0.6364,0.51,0.0,231,2011-08-12 22:00:00,-0.5000000000000004,0.8660254037844384,-0.4999999999999998,-0.8660254037844388
5282,2011-08-12,3,0,8,23,0,5,1,1,0.68,0.6364,0.51,0.0,151,2011-08-12 23:00:00,-0.25881904510252157,0.9659258262890681,-0.4999999999999998,-0.8660254037844388
5283,2011-08-13,3,0,8,0,0,6,0,1,0.68,0.6364,0.51,0.1045,84,2011-08-13 00:00:00,0.0,1.0,-0.4999999999999998,-0.8660254037844388
5284,2011-08-13,3,0,8,1,0,6,0,2,0.68,0.6364,0.57,0.0896,77,2011-08-13 01:00:00,0.25881904510252074,0.9659258262890683,-0.4999999999999998,-0.8660254037844388
5285,2011-08-13,3,0,8,2,0,6,0,1,0.68,0.6364,0.57,0.0,74,2011-08-13 02:00:00,0.49999999999999994,0.8660254037844387,-0.4999999999999998,-0.8660254037844388
5286,2011-08-13,3,0,8,3,0,6,0,1,0.66,0.6212,0.65,0.1343,27,2011-08-13 03:00:00,0.7071067811865475,0.7071067811865476,-0.4999999999999998,-0.8660254037844388
5287,2011-08-13,3,0,8,4,0,6,0,2,0.64,0.6061,0.73,0.1343,10,2011-08-13 04:00:00,0.8660254037844386,0.5000000000000001,-0.4999999999999998,-0.8660254037844388
5288,2011-08-13,3,0,8,5,0,6,0,1,0.64,0.6061,0.73,0.1045,18,2011-08-13 05:00:00,0.9659258262890683,0.25881904510252074,-0.4999999999999998,-0.8660254037844388
5289,2011-08-13,3,0,8,6,0,6,0,1,0.64,0.6061,0.73,0.0896,22,2011-08-13 06:00:00,1.0,6.123233995736766e-17,-0.4999999999999998,-0.8660254037844388
5290,2011-08-13,3,0,8,7,0,6,0,2,0.66,0.6212,0.74,0.194,44,2011-08-13 07:00:00,0.9659258262890683,-0.25881904510252063,-0.4999999999999998,-0.8660254037844388
5291,2011-08-13,3,0,8,8,0,6,0,2,0.7,0.6515,0.65,0.1642,118,2011-08-13 08:00:00,0.8660254037844387,-0.49999999999999983,-0.4999999999999998,-0.8660254037844388
5292,2011-08-13,3,0,8,9,0,6,0,2,0.7,0.6667,0.74,0.1642,208,2011-08-13 09:00:00,0.7071067811865476,-0.7071067811865475,-0.4999999999999998,-0.8660254037844388
